asset_id,subject_id,session_date,area,plane,n_soma,mean_OSI,median_OSI,std_OSI,q25_OSI,q75_OSI,mean_DSI,median_DSI,std_DSI,q25_DSI,q75_DSI,n_tuned
14cb4a55-bc84-4bd0-b092-d5d2a6bb03d4,sub-839909,839909-202,VISl,VISl_4,334,0.41147044166165747,0.42123604965586137,0.1697008408160905,0.283166089725104,0.5297646593854312,0.3707791533339087,0.36353373325801863,0.16943824362645668,0.24245570817419165,0.49167595451744206,292
14cb4a55-bc84-4bd0-b092-d5d2a6bb03d4,sub-839909,839909-202,VISl,VISl_5,202,0.49709371518983947,0.5274138854992941,0.1767330649288566,0.3638075443793408,0.6338446021657075,0.310906118784005,0.3171493665115369,0.15343002295695293,0.18331586983703527,0.4192315441671141,189
14cb4a55-bc84-4bd0-b092-d5d2a6bb03d4,sub-839909,839909-202,VISl,VISl_6,80,0.40308793637430773,0.4079144720704423,0.19531064969350886,0.25175995290510433,0.5886616797149097,0.2986822341515042,0.2820026520500756,0.1274841931275151,0.19557029106219817,0.3741926943322631,67
14cb4a55-bc84-4bd0-b092-d5d2a6bb03d4,sub-839909,839909-202,VISl,VISl_7,261,0.4124352554455063,0.41291680189949215,0.18646425003889872,0.2756705323005987,0.549821250829793,0.31145733999847186,0.2856652501279924,0.16155388626225997,0.18786411957932378,0.4221140816961393,222
56cc07f9-1165-4e7b-a210-83468c0da2d0,sub-839909,839909-202,VISp,VISp_0,364,0.3870554415774261,0.3840946940247003,0.1712020362972728,0.2591503009965303,0.5046727864820929,0.3392360058767025,0.33210063847643756,0.16516322590801658,0.21343626812464706,0.4582705082362233,305
56cc07f9-1165-4e7b-a210-83468c0da2d0,sub-839909,839909-202,VISp,VISp_1,215,0.47242950500738634,0.4893440409360806,0.16965575170696098,0.369175662579025,0.5914031210490455,0.3144586762511339,0.2945113371794758,0.14958740647408916,0.19245370875780396,0.4261949707303549,197
56cc07f9-1165-4e7b-a210-83468c0da2d0,sub-839909,839909-202,VISp,VISp_2,79,0.3487328011946139,0.3598735353485983,0.1752259807305588,0.20233660891108832,0.4732514427865111,0.31455673792879224,0.33457461754838896,0.15970787010110876,0.16896963981249344,0.4335083927437205,59
56cc07f9-1165-4e7b-a210-83468c0da2d0,sub-839909,839909-202,VISp,VISp_3,156,0.41289234495578825,0.40017045754122577,0.1806207575777541,0.2843633215711491,0.5593072207159921,0.32051868719440757,0.31219989509299184,0.1487650112772825,0.20388453006897586,0.41605629236343555,139
56cc07f9-1165-4e7b-a210-83468c0da2d0,sub-839909,839909-202,VISl,VISl_4,328,0.3801492949421816,0.366204793581956,0.17711613378358715,0.23810234356251406,0.49640383058565024,0.3334281845807843,0.31923811804362084,0.16267217470931425,0.201717016167365,0.46129583709445016,272
56cc07f9-1165-4e7b-a210-83468c0da2d0,sub-839909,839909-202,VISl,VISl_5,204,0.46640610654962544,0.485791013657524,0.1901529332854765,0.30459783477497065,0.6246903234510268,0.3090564915102488,0.2896178253146492,0.15773829916713844,0.19010558439795722,0.41522411322949204,184
